product_name,client_name,date,month_num,month_name,week_of_month,quantity,cost_price,sale_price,total_order,profit,payment,debt
Product_02,Client_103,2025-03-10,3,March,2,2,8.18,12.79,25.58,9.22,25.58,0.0
Product_15,Client_060,2025-09-27,9,September,4,5,17.49,23.01,115.05,27.6,86.29,28.76
Product_18,Client_056,2025-10-10,10,October,2,6,21.3,33.34,200.04,72.24,50.01,150.03
Product_25,Client_199,2025-08-13,8,August,2,6,16.26,19.41,116.46,18.9,87.34,29.12
Product_02,Client_036,2025-12-16,12,December,3,4,10.31,16.26,65.04,23.8,65.04,0.0
Product_17,Client_075,2025-09-03,9,September,1,1,21.08,35.27,35.27,14.19,35.27,0.0
Product_08,Client_188,2025-09-05,9,September,1,5,22.39,35.95,179.75,67.8,89.88,89.87
Product_19,Client_082,2025-02-17,2,February,3,2,24.47,38.16,76.32,27.38,38.16,38.16
Product_19,Client_154,2025-09-05,9,September,1,5,25.28,26.23,131.15,4.75,98.36,32.79
Product_25,Client_173,2025-07-16,7,July,3,3,16.46,25.14,75.42,26.04,75.42,0.0
Product_27,Client_083,2025-08-06,8,August,1,4,20.19,21.88,87.52,6.76,87.52,0.0
Product_08,Client_078,2025-08-01,8,August,1,4,23.8,27.36,109.44,14.24,27.36,82.08
Product_29,Client_037,2025-04-09,4,April,2,1,25.17,38.21,38.21,13.04,38.21,0.0
Product_22,Client_134,2025-01-02,1,January,1,5,11.52,17.96,89.8,32.2,89.8,0.0
Product_08,Client_106,2025-04-17,4,April,3,2,21.62,25.9,51.8,8.56,51.8,0.0
Product_10,Client_071,2025-10-25,10,October,4,3,7.0,12.53,37.59,16.59,37.59,0.0
Product_02,Client_143,2025-04-15,4,April,3,5,8.38,9.45,47.25,5.35,23.62,23.63
Product_19,Client_189,2025-09-08,9,September,2,6,22.06,25.02,150.12,17.76,150.12,0.0
Product_30,Client_045,2025-04-22,4,April,4,6,7.09,8.63,51.78,9.24,12.94,38.84
Product_21,Client_174,2025-07-09,7,July,2,2,8.25,15.02,30.04,13.54,30.04,0.0
Product_14,Client_143,2025-02-10,2,February,2,6,13.02,22.85,137.1,58.98,137.1,0.0
Product_16,Client_013,2025-10-27,10,October,4,6,18.6,29.31,175.86,64.26,175.86,0.0
Product_12,Client_165,2025-11-02,11,November,1,1,10.78,18.93,18.93,8.15,18.93,0.0
Product_22,Client_098,2025-08-12,8,August,2,7,11.65,14.57,101.99,20.44,101.99,0.0
Product_26,Client_135,2025-08-06,8,August,1,5,19.04,22.43,112.15,16.95,56.08,56.07
Product_11,Client_179,2025-04-01,4,April,1,5,7.93,12.44,62.2,22.55,62.2,0.0
Product_14,Client_105,2025-12-24,12,December,4,3,12.13,15.83,47.49,11.1,47.49,0.0
Product_05,Client_077,2025-01-02,1,January,1,3,14.56,16.65,49.95,6.27,0.0,49.95
Product_13,Client_048,2025-03-09,3,March,2,3,11.03,15.9,47.7,14.61,35.78,11.92
Product_25,Client_138,2025-07-05,7,July,1,4,16.61,24.52,98.08,31.64,24.52,73.56
Product_16,Client_062,2025-04-26,4,April,4,6,17.14,22.97,137.82,34.98,137.82,0.0
Product_28,Client_058,2025-01-29,1,January,5,5,22.95,31.21,156.05,41.3,156.05,0.0
Product_10,Client_182,2025-09-27,9,September,4,3,4.89,5.61,16.83,2.16,4.21,12.62
Product_05,Client_119,2025-02-07,2,February,1,3,17.02,27.66,82.98,31.92,41.49,41.49
Product_30,Client_015,2025-03-06,3,March,1,7,5.7,7.31,51.17,11.27,51.17,0.0
Product_18,Client_106,2025-10-03,10,October,1,3,21.31,36.12,108.36,44.43,108.36,0.0
Product_14,Client_143,2025-01-18,1,January,3,3,15.51,21.41,64.23,17.7,64.23,0.0
Product_17,Client_035,2025-10-22,10,October,4,3,20.72,30.44,91.32,29.16,0.0,91.32
Product_13,Client_063,2025-12-21,12,December,3,4,10.85,13.51,54.04,10.64,13.51,40.53
Product_09,Client_053,2025-02-10,2,February,2,2,23.77,38.68,77.36,29.82,77.36,0.0
Product_11,Client_166,2025-11-22,11,November,4,2,9.73,14.85,29.7,10.24,14.85,14.85
Product_03,Client_116,2025-06-05,6,June,1,3,12.63,22.79,68.37,30.48,68.37,0.0
Product_28,Client_095,2025-06-07,6,June,1,5,23.86,36.66,183.3,64.0,183.3,0.0
Product_03,Client_138,2025-03-01,3,March,1,4,10.0,13.6,54.4,14.4,0.0,54.4
Product_24,Client_049,2025-05-31,5,May,5,2,14.09,18.4,36.8,8.62,36.8,0.0
Product_02,Client_069,2025-10-23,10,October,4,8,10.79,12.61,100.88,14.56,50.44,50.44
Product_13,Client_173,2025-02-18,2,February,3,6,13.46,19.35,116.1,35.34,116.1,0.0
Product_20,Client_155,2025-04-07,4,April,1,3,4.6,6.58,19.74,5.94,14.8,4.94
Product_02,Client_019,2025-07-08,7,July,2,3,10.92,20.72,62.16,29.4,62.16,0.0
Product_07,Client_195,2025-02-01,2,February,1,2,18.09,22.84,45.68,9.5,45.68,0.0
Product_19,Client_186,2025-12-17,12,December,3,6,25.74,32.71,196.26,41.82,196.26,0.0
Product_22,Client_144,2025-03-12,3,March,2,5,8.31,13.22,66.1,24.55,66.1,0.0
Product_07,Client_123,2025-10-27,10,October,4,7,21.78,28.16,197.12,44.66,197.12,0.0
Product_07,Client_086,2025-11-26,11,November,4,7,18.18,26.02,182.14,54.88,136.6,45.54
Product_10,Client_004,2025-08-14,8,August,2,2,4.63,6.2,12.4,3.14,12.4,0.0
Product_07,Client_049,2025-08-04,8,August,1,6,21.32,33.22,199.32,71.4,199.32,0.0
Product_24,Client_031,2025-08-31,8,August,5,7,15.63,16.99,118.93,9.52,118.93,0.0
Product_24,Client_194,2025-10-31,10,October,5,4,12.77,23.4,93.6,42.52,93.6,0.0
Product_16,Client_063,2025-06-26,6,June,4,8,18.34,25.41,203.28,56.56,203.28,0.0
Product_23,Client_155,2025-07-10,7,July,2,4,11.55,16.94,67.76,21.56,67.76,0.0
Product_23,Client_053,2025-11-22,11,November,4,3,12.61,22.68,68.04,30.21,0.0,68.04
Product_13,Client_062,2025-06-15,6,June,3,4,13.42,23.65,94.6,40.92,94.6,0.0
Product_18,Client_083,2025-09-20,9,September,3,6,20.18,36.05,216.3,95.22,0.0,216.3
Product_25,Client_073,2025-03-01,3,March,1,2,16.53,27.89,55.78,22.72,41.84,13.94
Product_13,Client_120,2025-08-22,8,August,4,4,10.92,15.42,61.68,18.0,61.68,0.0
Product_18,Client_167,2025-06-08,6,June,2,3,22.41,26.11,78.33,11.1,0.0,78.33
Product_12,Client_079,2025-05-21,5,May,3,4,9.37,16.52,66.08,28.6,66.08,0.0
Product_09,Client_093,2025-03-02,3,March,1,6,22.66,36.57,219.42,83.46,109.71,109.71
Product_17,Client_128,2025-03-10,3,March,2,3,21.14,38.01,114.03,50.61,114.03,0.0
Product_15,Client_026,2025-03-29,3,March,5,4,16.93,23.25,93.0,25.28,93.0,0.0
Product_26,Client_185,2025-05-08,5,May,2,4,18.75,29.65,118.6,43.6,118.6,0.0
Product_16,Client_195,2025-03-30,3,March,5,2,19.5,32.74,65.48,26.48,65.48,0.0
Product_27,Client_082,2025-03-13,3,March,2,3,20.09,35.02,105.06,44.79,105.06,0.0
Product_30,Client_053,2025-12-03,12,December,1,4,7.97,11.66,46.64,14.76,46.64,0.0
Product_12,Client_081,2025-08-02,8,August,1,4,9.3,12.73,50.92,13.72,50.92,0.0
Product_14,Client_012,2025-02-07,2,February,1,4,14.54,21.8,87.2,29.04,87.2,0.0
Product_19,Client_057,2025-07-26,7,July,4,4,22.97,27.96,111.84,19.96,111.84,0.0
Product_24,Client_038,2025-03-25,3,March,4,8,12.79,14.41,115.28,12.96,28.82,86.46
Product_01,Client_067,2025-02-27,2,February,4,7,8.17,10.43,73.01,15.82,54.76,18.25
Product_18,Client_150,2025-08-04,8,August,1,5,20.05,28.16,140.8,40.55,140.8,0.0
Product_19,Client_185,2025-03-17,3,March,3,5,22.39,37.98,189.9,77.95,189.9,0.0
Product_14,Client_076,2025-01-31,1,January,5,6,12.01,15.84,95.04,22.98,0.0,95.04
Product_05,Client_051,2025-10-05,10,October,1,2,15.93,24.45,48.9,17.04,48.9,0.0
Product_11,Client_059,2025-09-12,9,September,2,4,6.16,9.76,39.04,14.4,39.04,0.0
Product_13,Client_146,2025-10-31,10,October,5,4,13.86,18.8,75.2,19.76,75.2,0.0
Product_27,Client_063,2025-06-14,6,June,2,6,18.8,28.04,168.24,55.44,168.24,0.0
Product_16,Client_141,2025-10-26,10,October,4,7,18.99,33.96,237.72,104.79,237.72,0.0
Product_21,Client_176,2025-06-04,6,June,1,4,8.39,11.57,46.28,12.72,23.14,23.14
Product_11,Client_066,2025-12-13,12,December,2,6,7.58,9.22,55.32,9.84,55.32,0.0
Product_25,Client_126,2025-08-28,8,August,4,7,14.09,22.74,159.18,60.55,0.0,159.18
Product_24,Client_165,2025-02-20,2,February,3,4,15.35,18.97,75.88,14.48,75.88,0.0
Product_24,Client_126,2025-11-08,11,November,2,4,13.37,19.8,79.2,25.72,79.2,0.0
Product_15,Client_044,2025-10-19,10,October,3,2,15.31,21.53,43.06,12.44,43.06,0.0
Product_24,Client_091,2025-03-06,3,March,1,1,13.73,19.15,19.15,5.42,0.0,19.15
Product_06,Client_036,2025-04-27,4,April,4,3,16.66,22.56,67.68,17.7,67.68,0.0
Product_24,Client_140,2025-12-03,12,December,1,4,13.88,23.33,93.32,37.8,93.32,0.0
Product_16,Client_048,2025-04-20,4,April,3,4,18.21,26.91,107.64,34.8,107.64,0.0
Product_30,Client_139,2025-03-07,3,March,1,5,4.71,8.9,44.5,20.95,44.5,0.0
Product_21,Client_016,2025-12-27,12,December,4,4,9.85,16.65,66.6,27.2,66.6,0.0
Product_17,Client_009,2025-06-10,6,June,2,5,21.25,23.13,115.65,9.4,86.74,28.91
Product_27,Client_020,2025-06-28,6,June,4,4,19.96,22.15,88.6,8.76,88.6,0.0
Product_27,Client_172,2025-09-10,9,September,2,8,21.05,34.41,275.28,106.88,68.82,206.46
Product_02,Client_196,2025-02-24,2,February,4,2,9.58,18.19,36.38,17.22,0.0,36.38
Product_01,Client_106,2025-10-06,10,October,1,2,7.21,11.32,22.64,8.22,22.64,0.0
Product_05,Client_162,2025-06-16,6,June,3,6,15.08,16.55,99.3,8.82,99.3,0.0
Product_08,Client_018,2025-04-21,4,April,3,7,20.23,21.83,152.81,11.2,152.81,0.0
Product_23,Client_039,2025-03-16,3,March,3,3,10.75,16.36,49.08,16.83,49.08,0.0
Product_01,Client_056,2025-01-25,1,January,4,4,8.29,13.89,55.56,22.4,55.56,0.0
Product_17,Client_117,2025-05-13,5,May,2,2,19.4,28.85,57.7,18.9,57.7,0.0
Product_12,Client_016,2025-06-04,6,June,1,3,9.45,11.49,34.47,6.12,34.47,0.0
Product_20,Client_164,2025-06-01,6,June,1,6,5.91,9.65,57.9,22.44,28.95,28.95
Product_22,Client_158,2025-04-12,4,April,2,2,11.57,20.95,41.9,18.76,41.9,0.0
Product_30,Client_124,2025-05-02,5,May,1,4,6.07,7.54,30.16,5.88,15.08,15.08
Product_22,Client_125,2025-03-14,3,March,2,6,10.72,17.16,102.96,38.64,77.22,25.74
Product_01,Client_002,2025-12-27,12,December,4,6,8.21,15.62,93.72,44.46,93.72,0.0
Product_18,Client_142,2025-11-11,11,November,2,5,23.13,28.39,141.95,26.3,141.95,0.0
Product_14,Client_004,2025-09-24,9,September,4,3,15.41,16.62,49.86,3.63,49.86,0.0
Product_01,Client_136,2025-06-19,6,June,3,4,7.92,12.88,51.52,19.84,51.52,0.0
Product_24,Client_071,2025-04-30,4,April,5,5,13.77,17.95,89.75,20.9,89.75,0.0
Product_18,Client_074,2025-12-31,12,December,5,5,21.51,35.13,175.65,68.1,175.65,0.0
Product_01,Client_129,2025-06-23,6,June,4,2,9.11,12.02,24.04,5.82,24.04,0.0
Product_27,Client_179,2025-07-11,7,July,2,2,18.3,31.06,62.12,25.52,62.12,0.0
Product_22,Client_111,2025-09-27,9,September,4,4,9.89,16.21,64.84,25.28,64.84,0.0
Product_26,Client_046,2025-03-09,3,March,2,5,19.02,25.66,128.3,33.2,128.3,0.0
Product_04,Client_025,2025-05-18,5,May,3,4,15.88,28.09,112.36,48.84,112.36,0.0
Product_17,Client_039,2025-08-20,8,August,3,5,19.45,25.38,126.9,29.65,126.9,0.0
Product_08,Client_050,2025-06-03,6,June,1,4,21.8,25.14,100.56,13.36,100.56,0.0
Product_20,Client_135,2025-07-23,7,July,4,1,7.61,11.98,11.98,4.37,5.99,5.99
Product_09,Client_091,2025-04-14,4,April,2,6,24.73,40.02,240.12,91.74,240.12,0.0
Product_09,Client_102,2025-09-09,9,September,2,1,23.33,26.13,26.13,2.8,13.06,13.07
Product_03,Client_096,2025-06-16,6,June,3,3,12.04,14.03,42.09,5.97,42.09,0.0
Product_13,Client_118,2025-04-15,4,April,3,3,12.29,21.58,64.74,27.87,64.74,0.0
Product_19,Client_063,2025-07-28,7,July,4,2,25.42,45.17,90.34,39.5,45.17,45.17
Product_23,Client_058,2025-12-15,12,December,3,6,13.59,15.34,92.04,10.5,0.0,92.04
Product_10,Client_176,2025-02-25,2,February,4,3,7.31,9.63,28.89,6.96,28.89,0.0
Product_27,Client_021,2025-02-18,2,February,3,5,20.67,33.4,167.0,63.65,167.0,0.0
Product_21,Client_167,2025-11-02,11,November,1,3,7.73,9.44,28.32,5.13,28.32,0.0
Product_25,Client_009,2025-07-11,7,July,2,7,14.92,23.05,161.35,56.91,161.35,0.0
Product_03,Client_104,2025-06-17,6,June,3,3,11.45,21.28,63.84,29.49,63.84,0.0
Product_13,Client_097,2025-08-11,8,August,2,5,10.25,17.24,86.2,34.95,0.0,86.2
Product_18,Client_122,2025-08-27,8,August,4,1,22.06,23.62,23.62,1.56,5.9,17.72
Product_02,Client_164,2025-05-16,5,May,3,5,11.59,17.46,87.3,29.35,0.0,87.3
Product_01,Client_180,2025-11-20,11,November,3,3,7.14,11.93,35.79,14.37,35.79,0.0
Product_06,Client_022,2025-09-14,9,September,2,4,19.89,28.89,115.56,36.0,115.56,0.0
Product_16,Client_112,2025-01-19,1,January,3,9,17.09,29.36,264.24,110.43,264.24,0.0
Product_21,Client_085,2025-07-27,7,July,4,5,7.24,11.35,56.75,20.55,56.75,0.0
Product_19,Client_025,2025-03-19,3,March,3,5,24.6,31.64,158.2,35.2,158.2,0.0
Product_29,Client_136,2025-10-20,10,October,3,5,23.19,30.52,152.6,36.65,0.0,152.6
Product_30,Client_011,2025-07-01,7,July,1,3,5.51,7.67,23.01,6.48,23.01,0.0
Product_08,Client_055,2025-04-18,4,April,3,5,23.58,40.45,202.25,84.35,202.25,0.0
Product_29,Client_178,2025-09-10,9,September,2,5,23.17,41.3,206.5,90.65,206.5,0.0
Product_29,Client_146,2025-08-23,8,August,4,4,22.09,36.41,145.64,57.28,72.82,72.82
Product_16,Client_070,2025-04-05,4,April,1,4,17.36,29.74,118.96,49.52,59.48,59.48
Product_02,Client_020,2025-02-27,2,February,4,4,10.09,13.16,52.64,12.28,52.64,0.0
Product_22,Client_072,2025-03-13,3,March,2,4,10.29,11.42,45.68,4.52,45.68,0.0
Product_29,Client_140,2025-09-02,9,September,1,2,25.96,37.68,75.36,23.44,75.36,0.0
Product_19,Client_169,2025-09-12,9,September,2,1,25.25,37.74,37.74,12.49,0.0,37.74
Product_02,Client_046,2025-06-20,6,June,3,1,8.27,10.11,10.11,1.84,5.06,5.05
Product_30,Client_081,2025-04-12,4,April,2,3,7.66,11.46,34.38,11.4,34.38,0.0
Product_01,Client_054,2025-04-29,4,April,5,2,8.1,13.09,26.18,9.98,0.0,26.18
Product_19,Client_037,2025-03-28,3,March,4,5,24.0,36.34,181.7,61.7,181.7,0.0
Product_25,Client_183,2025-12-11,12,December,2,4,14.14,16.01,64.04,7.48,64.04,0.0
Product_27,Client_102,2025-08-11,8,August,2,4,18.63,22.95,91.8,17.28,91.8,0.0
Product_30,Client_020,2025-08-29,8,August,5,3,7.16,11.45,34.35,12.87,34.35,0.0
Product_10,Client_042,2025-04-16,4,April,3,4,7.95,14.65,58.6,26.8,58.6,0.0
Product_19,Client_062,2025-05-05,5,May,1,4,25.73,29.9,119.6,16.68,119.6,0.0
Product_19,Client_100,2025-05-06,5,May,1,1,25.81,38.27,38.27,12.46,38.27,0.0
Product_22,Client_139,2025-08-07,8,August,1,3,10.92,12.58,37.74,4.98,37.74,0.0
Product_11,Client_099,2025-10-19,10,October,3,4,8.28,11.96,47.84,14.72,47.84,0.0
Product_25,Client_190,2025-10-01,10,October,1,7,15.49,21.73,152.11,43.68,152.11,0.0
Product_05,Client_177,2025-07-22,7,July,4,1,17.74,22.59,22.59,4.85,22.59,0.0
Product_24,Client_021,2025-03-19,3,March,3,2,12.21,15.59,31.18,6.76,31.18,0.0
Product_17,Client_191,2025-06-14,6,June,2,3,20.27,32.63,97.89,37.08,97.89,0.0
Product_12,Client_014,2025-03-22,3,March,4,7,10.49,12.54,87.78,14.35,87.78,0.0
Product_04,Client_112,2025-10-31,10,October,5,4,14.15,25.35,101.4,44.8,0.0,101.4
Product_08,Client_020,2025-03-10,3,March,2,4,22.33,34.65,138.6,49.28,103.95,34.65
Product_11,Client_155,2025-03-16,3,March,3,4,9.81,11.45,45.8,6.56,45.8,0.0
Product_25,Client_158,2025-07-10,7,July,2,6,15.8,17.91,107.46,12.66,107.46,0.0
Product_20,Client_102,2025-11-21,11,November,3,1,7.88,14.06,14.06,6.18,10.54,3.52
Product_25,Client_084,2025-04-04,4,April,1,4,15.17,22.34,89.36,28.68,89.36,0.0
Product_01,Client_163,2025-08-03,8,August,1,4,7.45,10.26,41.04,11.24,30.78,10.26
Product_09,Client_116,2025-09-09,9,September,2,2,23.07,29.19,58.38,12.24,58.38,0.0
Product_16,Client_059,2025-04-27,4,April,4,5,17.87,22.06,110.3,20.95,110.3,0.0
Product_12,Client_142,2025-07-10,7,July,2,5,8.36,13.6,68.0,26.2,68.0,0.0
Product_13,Client_111,2025-10-11,10,October,2,7,12.17,17.91,125.37,40.18,125.37,0.0
Product_06,Client_175,2025-10-29,10,October,5,1,18.45,20.29,20.29,1.84,10.14,10.15
Product_19,Client_170,2025-06-01,6,June,1,4,24.44,30.09,120.36,22.6,120.36,0.0
Product_13,Client_022,2025-06-30,6,June,5,1,11.05,12.79,12.79,1.74,9.59,3.2
Product_25,Client_159,2025-03-06,3,March,1,5,16.79,25.34,126.7,42.75,95.02,31.68
Product_10,Client_064,2025-04-26,4,April,4,3,5.57,6.97,20.91,4.2,10.46,10.45
Product_23,Client_019,2025-01-05,1,January,1,4,13.18,24.35,97.4,44.68,0.0,97.4
Product_03,Client_069,2025-02-05,2,February,1,2,11.3,12.79,25.58,2.98,25.58,0.0
Product_05,Client_098,2025-02-01,2,February,1,4,16.89,27.24,108.96,41.4,108.96,0.0
Product_23,Client_163,2025-07-21,7,July,3,5,13.01,23.36,116.8,51.75,87.6,29.2
Product_05,Client_190,2025-05-16,5,May,3,4,17.92,29.28,117.12,45.44,117.12,0.0
Product_13,Client_082,2025-03-24,3,March,4,2,10.58,18.44,36.88,15.72,36.88,0.0
Product_12,Client_028,2025-08-05,8,August,1,4,9.55,14.7,58.8,20.6,58.8,0.0
Product_03,Client_002,2025-12-04,12,December,1,2,13.49,21.69,43.38,16.4,43.38,0.0
Product_10,Client_114,2025-02-09,2,February,2,2,7.03,10.32,20.64,6.58,10.32,10.32
Product_12,Client_195,2025-11-11,11,November,2,7,11.3,16.39,114.73,35.63,114.73,0.0
Product_09,Client_027,2025-04-23,4,April,4,4,24.16,27.3,109.2,12.56,109.2,0.0
Product_05,Client_023,2025-05-25,5,May,4,2,15.55,17.99,35.98,4.88,35.98,0.0
Product_06,Client_111,2025-04-16,4,April,3,4,19.94,27.48,109.92,30.16,109.92,0.0
Product_15,Client_143,2025-11-25,11,November,4,2,15.25,22.93,45.86,15.36,34.39,11.47
Product_18,Client_132,2025-03-01,3,March,1,6,23.24,26.22,157.32,17.88,157.32,0.0
Product_14,Client_027,2025-08-23,8,August,4,1,12.04,17.19,17.19,5.15,17.19,0.0
Product_01,Client_023,2025-07-11,7,July,2,6,8.38,13.01,78.06,27.78,78.06,0.0
Product_12,Client_142,2025-09-02,9,September,1,3,10.18,17.18,51.54,21.0,38.66,12.88
Product_03,Client_153,2025-03-17,3,March,3,3,10.19,14.15,42.45,11.88,31.84,10.61
Product_20,Client_084,2025-01-11,1,January,2,6,7.63,14.63,87.78,42.0,87.78,0.0
Product_28,Client_099,2025-01-19,1,January,3,7,22.86,38.08,266.56,106.54,133.28,133.28
Product_01,Client_075,2025-05-05,5,May,1,2,7.57,13.46,26.92,11.78,26.92,0.0
Product_14,Client_100,2025-10-21,10,October,3,5,14.21,16.82,84.1,13.05,84.1,0.0
Product_25,Client_022,2025-12-09,12,December,2,5,16.44,18.46,92.3,10.1,92.3,0.0
Product_24,Client_144,2025-10-10,10,October,2,8,15.47,19.5,156.0,32.24,0.0,156.0
Product_29,Client_063,2025-01-09,1,January,2,5,23.45,40.1,200.5,83.25,100.25,100.25
Product_19,Client_134,2025-03-25,3,March,4,4,24.95,36.18,144.72,44.92,144.72,0.0
Product_06,Client_176,2025-03-27,3,March,4,4,18.43,30.8,123.2,49.48,123.2,0.0
Product_13,Client_044,2025-04-16,4,April,3,5,11.06,18.83,94.15,38.85,70.61,23.54
Product_05,Client_069,2025-10-05,10,October,1,3,15.32,21.71,65.13,19.17,65.13,0.0
Product_10,Client_069,2025-02-26,2,February,4,1,7.43,9.59,9.59,2.16,9.59,0.0
Product_16,Client_038,2025-05-02,5,May,1,2,19.51,20.28,40.56,1.54,20.28,20.28
Product_03,Client_043,2025-07-16,7,July,3,3,12.29,21.66,64.98,28.11,64.98,0.0
Product_14,Client_071,2025-02-10,2,February,2,6,14.02,20.81,124.86,40.74,124.86,0.0
Product_14,Client_077,2025-09-10,9,September,2,4,14.27,21.96,87.84,30.76,87.84,0.0
Product_16,Client_020,2025-03-26,3,March,4,3,19.54,35.91,107.73,49.11,107.73,0.0
Product_12,Client_065,2025-01-29,1,January,5,2,8.24,10.02,20.04,3.56,10.02,10.02
Product_08,Client_185,2025-06-26,6,June,4,5,22.06,26.07,130.35,20.05,0.0,130.35
Product_21,Client_127,2025-11-08,11,November,2,4,6.79,12.16,48.64,21.48,24.32,24.32
Product_20,Client_158,2025-10-14,10,October,2,5,4.38,6.13,30.65,8.75,30.65,0.0
Product_07,Client_118,2025-05-31,5,May,5,5,18.63,24.97,124.85,31.7,93.64,31.21
Product_04,Client_035,2025-09-14,9,September,2,6,15.15,23.71,142.26,51.36,142.26,0.0
Product_10,Client_002,2025-09-28,9,September,4,8,5.2,7.66,61.28,19.68,61.28,0.0
Product_13,Client_086,2025-09-27,9,September,4,4,12.38,14.71,58.84,9.32,58.84,0.0
Product_27,Client_159,2025-07-31,7,July,5,3,19.76,29.82,89.46,30.18,89.46,0.0
Product_13,Client_085,2025-08-31,8,August,5,4,12.67,18.12,72.48,21.8,72.48,0.0
Product_15,Client_086,2025-04-22,4,April,4,4,15.95,26.84,107.36,43.56,0.0,107.36
Product_14,Client_167,2025-08-22,8,August,4,2,14.34,24.94,49.88,21.2,49.88,0.0
Product_20,Client_035,2025-11-10,11,November,2,3,6.62,9.61,28.83,8.97,28.83,0.0
Product_10,Client_083,2025-10-30,10,October,5,7,5.8,10.05,70.35,29.75,70.35,0.0
Product_20,Client_178,2025-03-13,3,March,2,5,7.62,13.68,68.4,30.3,68.4,0.0
Product_07,Client_123,2025-07-27,7,July,4,2,21.68,29.67,59.34,15.98,59.34,0.0
Product_11,Client_046,2025-09-15,9,September,3,3,8.29,16.12,48.36,23.49,48.36,0.0
Product_13,Client_082,2025-11-12,11,November,2,5,11.87,21.01,105.05,45.7,105.05,0.0
Product_10,Client_189,2025-08-14,8,August,2,3,7.77,13.09,39.27,15.96,0.0,39.27
Product_23,Client_163,2025-12-19,12,December,3,7,11.91,12.94,90.58,7.21,90.58,0.0
Product_16,Client_148,2025-10-29,10,October,5,4,19.23,27.95,111.8,34.88,111.8,0.0
Product_26,Client_063,2025-12-06,12,December,1,4,18.47,23.51,94.04,20.16,0.0,94.04
Product_11,Client_097,2025-02-22,2,February,4,8,7.35,11.23,89.84,31.04,0.0,89.84
Product_09,Client_101,2025-01-26,1,January,4,3,22.97,24.78,74.34,5.43,74.34,0.0
Product_12,Client_030,2025-02-28,2,February,4,4,11.41,18.64,74.56,28.92,74.56,0.0
Product_30,Client_145,2025-01-23,1,January,4,2,5.96,8.0,16.0,4.08,16.0,0.0
Product_07,Client_152,2025-02-19,2,February,3,1,18.23,29.4,29.4,11.17,22.05,7.35
Product_18,Client_047,2025-05-03,5,May,1,5,21.23,29.42,147.1,40.95,147.1,0.0
Product_22,Client_197,2025-02-18,2,February,3,3,9.47,17.24,51.72,23.31,51.72,0.0
Product_18,Client_007,2025-12-21,12,December,3,3,20.04,27.78,83.34,23.22,83.34,0.0
Product_24,Client_119,2025-06-23,6,June,4,4,12.19,18.29,73.16,24.4,54.87,18.29
Product_23,Client_054,2025-05-16,5,May,3,3,11.75,19.81,59.43,24.18,59.43,0.0
Product_15,Client_075,2025-07-29,7,July,5,4,17.41,27.1,108.4,38.76,108.4,0.0
Product_27,Client_178,2025-03-11,3,March,2,6,20.44,31.1,186.6,63.96,186.6,0.0
Product_03,Client_105,2025-03-25,3,March,4,5,11.59,17.23,86.15,28.2,86.15,0.0
Product_22,Client_128,2025-05-16,5,May,3,5,8.25,11.65,58.25,17.0,43.69,14.56
Product_05,Client_163,2025-05-11,5,May,2,8,15.63,22.93,183.44,58.4,183.44,0.0
Product_10,Client_062,2025-07-04,7,July,1,4,5.44,11.1,44.4,22.64,11.1,33.3
Product_09,Client_169,2025-11-22,11,November,4,7,25.36,40.42,282.94,105.42,282.94,0.0
Product_05,Client_184,2025-08-29,8,August,5,3,14.77,19.29,57.87,13.56,43.4,14.47
Product_14,Client_097,2025-05-16,5,May,3,8,13.06,24.11,192.88,88.4,192.88,0.0
Product_03,Client_115,2025-01-18,1,January,3,4,11.68,20.45,81.8,35.08,61.35,20.45
Product_20,Client_123,2025-05-05,5,May,1,4,6.19,8.54,34.16,9.4,0.0,34.16
Product_19,Client_103,2025-09-19,9,September,3,1,22.31,32.91,32.91,10.6,32.91,0.0
Product_18,Client_130,2025-12-18,12,December,3,3,21.67,25.86,77.58,12.57,77.58,0.0
Product_30,Client_178,2025-03-30,3,March,5,3,5.7,10.85,32.55,15.45,16.27,16.28
Product_14,Client_140,2025-08-22,8,August,4,2,15.92,22.11,44.22,12.38,44.22,0.0
Product_02,Client_093,2025-04-05,4,April,1,5,9.47,16.51,82.55,35.2,20.64,61.91
Product_23,Client_138,2025-08-30,8,August,5,5,10.21,14.52,72.6,21.55,72.6,0.0
Product_20,Client_164,2025-02-19,2,February,3,1,5.78,10.11,10.11,4.33,10.11,0.0
Product_30,Client_022,2025-05-24,5,May,4,2,7.52,12.19,24.38,9.34,18.28,6.1
Product_04,Client_197,2025-07-05,7,July,1,7,12.27,17.75,124.25,38.36,124.25,0.0
Product_08,Client_169,2025-12-06,12,December,1,4,23.19,39.96,159.84,67.08,159.84,0.0
Product_22,Client_091,2025-11-16,11,November,3,4,8.51,11.73,46.92,12.88,35.19,11.73
Product_06,Client_166,2025-08-11,8,August,2,9,16.18,21.52,193.68,48.06,145.26,48.42
Product_20,Client_012,2025-04-17,4,April,3,3,4.22,7.12,21.36,8.7,21.36,0.0
Product_19,Client_166,2025-09-06,9,September,1,2,24.81,33.74,67.48,17.86,33.74,33.74
Product_22,Client_166,2025-05-21,5,May,3,4,11.14,13.49,53.96,9.4,53.96,0.0
